place_id	name	formatted_address	latitude	longitude	formatted_phone_number	international_phone_number	website	permanently_closed	opening_hours	price_level	rating	url	utc_offset	vicinity
ChIJJWw1l-Esw4kRQjpKbP2OxRo	Crystal Run Healthcare Middletown	155 Crystal Run Rd, Middletown, NY 10941, USA	414.523.083	-743.570.082	(845) 703-6999	+1 845-703-6999	http://www.crystalrunhealthcare.com/locations/middletown-155-crystal-run-rd		{u'weekday_text': [u'Monday: 7:30 AM \u2013 6:00 PM', u'Tuesday: 7:30 AM \u2013 6:00 PM', u'Wednesday: 7:30 AM \u2013 6:00 PM', u'Thursday: 7:30 AM \u2013 6:00 PM', u'Friday: 7:30 AM \u2013 6:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1800'}, u'open': {u'day': 1, u'time': u'0730'}}, {u'close': {u'day': 2, u'time': u'1800'}, u'open': {u'day': 2, u'time': u'0730'}}, {u'close': {u'day': 3, u'time': u'1800'}, u'open': {u'day': 3, u'time': u'0730'}}, {u'close': {u'day': 4, u'time': u'1800'}, u'open': {u'day': 4, u'time': u'0730'}}, {u'close': {u'day': 5, u'time': u'1800'}, u'open': {u'day': 5, u'time': u'0730'}}]}		2.4	https://maps.google.com/?cid=1929105234492799554	-240	155 Crystal Run Road, Middletown
ChIJRcAPIpXc3IkRgsPwJ4FaKCM	Immediate Medical Care	112 Shoprite Blvd, Ellenville, NY 12428, USA	4.173.217.199.999.990	-74.381.025	(845) 647-6700	+1 845-647-6700	http://www.middletownmedical.com/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 6:00 PM', u'Tuesday: 8:00 AM \u2013 6:00 PM', u'Wednesday: 8:00 AM \u2013 6:00 PM', u'Thursday: 8:00 AM \u2013 6:00 PM', u'Friday: 8:00 AM \u2013 6:00 PM', u'Saturday: 9:00 AM \u2013 1:00 PM', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1800'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1800'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'1800'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1800'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'1800'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1300'}, u'open': {u'day': 6, u'time': u'0900'}}]}		3	https://maps.google.com/?cid=2533374301163275138	-240	112 Shoprite Boulevard, Ellenville
ChIJ98enbwFVwokRgtxue56IuR4	Clara Maass Medical Center	1 Clara Maass Dr, Belleville, NJ 07109, USA	407.856.951	-741.765.009	(973) 450-2000	+1 973-450-2000	http://www.barnabashealth.org/Clara-Maass-Medical-Center.aspx		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		2.4	https://maps.google.com/?cid=2213950906086382722	-240	1 Clara Maass Drive, Belleville
ChIJVfZPan4yw4kRGaL3U7bSwoM	Fuchs Richard MD	60 Prospect Ave, Middletown, NY 10940, USA	4.144.249.849.999.990	-744.101.347	(845) 343-2424	+1 845-343-2424	http://www.ormc.org/					https://maps.google.com/?cid=9494382644985045529	-240	60 Prospect Avenue, Middletown
ChIJK-zhxAbB54kRMbYM1OKIPaE	Saint Mary's Hospital	56 Franklin St, Waterbury, CT 06706, USA	415.524.757	-730.366.088	(203) 709-6000	+1 203-709-6000	http://www.stmh.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		2.8	https://maps.google.com/?cid=11618593121487337009	-240	56 Franklin Street, Waterbury
ChIJm6gefamLxIkRHHtRCTdgtHU	Christopher G. Peechatka, DC	142 PA-611, Bartonsville, PA 18321, USA	41.017.041	-75.291.037	(570) 629-6829	+1 570-629-6829			{u'weekday_text': [u'Monday: 9:30 AM \u2013 1:00 PM, 3:00 \u2013 6:00 PM', u'Tuesday: 9:30 AM \u2013 1:00 PM, 3:00 \u2013 6:00 PM', u'Wednesday: 9:30 AM \u2013 1:00 PM, 3:00 \u2013 6:00 PM', u'Thursday: 9:30 AM \u2013 1:00 PM, 3:00 \u2013 6:00 PM', u'Friday: 9:30 AM \u2013 1:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1300'}, u'open': {u'day': 1, u'time': u'0930'}}, {u'close': {u'day': 1, u'time': u'1800'}, u'open': {u'day': 1, u'time': u'1500'}}, {u'close': {u'day': 2, u'time': u'1300'}, u'open': {u'day': 2, u'time': u'0930'}}, {u'close': {u'day': 2, u'time': u'1800'}, u'open': {u'day': 2, u'time': u'1500'}}, {u'close': {u'day': 3, u'time': u'1300'}, u'open': {u'day': 3, u'time': u'0930'}}, {u'close': {u'day': 3, u'time': u'1800'}, u'open': {u'day': 3, u'time': u'1500'}}, {u'close': {u'day': 4, u'time': u'1300'}, u'open': {u'day': 4, u'time': u'0930'}}, {u'close': {u'day': 4, u'time': u'1800'}, u'open': {u'day': 4, u'time': u'1500'}}, {u'close': {u'day': 5, u'time': u'1300'}, u'open': {u'day': 5, u'time': u'0930'}}]}			https://maps.google.com/?cid=8481509787741289244	-240	142 Pennsylvania 611, Bartonsville
ChIJIfiwnn5AxIkRcciiDg4I7JI	St Lukes Hospital	89 S Commerce Way # 900, Bethlehem, PA 18017, USA	40.672.039	-75.383.788	(610) 954-2888	+1 610-954-2888	http://www.slhn.org/					https://maps.google.com/?cid=10586845680509306993	-240	89 South Commerce Way # 900, Bethlehem
ChIJTzzTk7453YkRUO9LWz-tzBA	Eric Stamberg, Md	1530 U.S. 9, Wappingers Falls, NY 12540, USA	415.922.163	-739.087.987	(845) 297-2511	+1 845-297-2511	http://www.healthquest.org/medical-practice/hqmp-home.aspx		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 8:00 AM \u2013 8:00 PM', u'Sunday: 8:00 AM \u2013 8:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'2000'}, u'open': {u'day': 0, u'time': u'0800'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'2000'}, u'open': {u'day': 6, u'time': u'0800'}}]}			https://maps.google.com/?cid=1210532887482068816	-240	1530 U.S. 9, Wappingers Falls
ChIJSQkD9J59xIkReqsxdMoeZeI	Portland Medical Center	716 Delaware Ave, Portland, PA 18351, USA	4.092.844.789.999.990	-751.016.599	(570) 897-6272	+1 570-897-6272	http://www.poconohealthsystem.org/?id=239&sid=1					https://maps.google.com/?cid=16313479080101129082	-240	716 Delaware Avenue, Portland
ChIJvZjRAy3GxokRcRfl5tyODHw	Hahnemann University Hospital	230 N Broad St, Philadelphia, PA 19102, USA	39.957.197	-75.163.326	(215) 762-7000	+1 215-762-7000	http://www.hahnemannhospital.com/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.3	https://maps.google.com/?cid=8938676439841314673	-240	230 North Broad Street, Philadelphia
ChIJf9sf1NbexIkR_T3kd9cSReA	Matthew Stopper, MD	746 Jefferson Ave # 305, Scranton, PA 18510, USA	414.126.714	-75.653.589	(570) 342-1776	+1 570-342-1776	http://www.commonwealthhealth.net/					https://maps.google.com/?cid=16160343554527608317	-240	746 Jefferson Avenue # 305, Scranton
ChIJmRgMkva63IkRc94-GO2IX4M	Catskill Regional Medical Center	68 Harris-Bushville Rd, Harris, NY 12742, USA	4.170.901	-7.473.711	(845) 794-3300	+1 845-794-3300	http://www.crmcny.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.6	https://maps.google.com/?cid=9466435493651471987	-240	68 Harris-Bushville Road, Harris
ChIJCaZBrIK3xokRJoz23f-_U30	Einstein Medical Center Philadelphia	5501 Old York Rd, Philadelphia, PA 19141, USA	400.368.045	-7.514.344.059.999.990	(215) 456-7890	+1 215-456-7890	http://www.einstein.edu/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.5	https://maps.google.com/?cid=9030772783469464614	-240	5501 Old York Road, Philadelphia
ChIJAbD7OuEsw4kRwpbEIiFvhCw	Claire McMahon, MD	Pediatric Speciality Center at Middletown, 212 Crystal Run Road, Middletown, NY 10941, USA	4.145.247.440.000.000	-743.537.671	(845) 703-7000	+1 845-703-7000	http://bchphysicians.org/directory/claire-mcmahon/					https://maps.google.com/?cid=3207811022702548674	-240	Pediatric Speciality Center at Middletown, 212 Crystal Run Road, Middletown
ChIJbeyaPJ4uw4kRnpXuI8YbRCY	Excel Urgent Care of Goshen, NY	1 Hatfield Ln #2b, Goshen, NY 10924, USA	41.392.515	-74.336.907	(845) 360-5530	+1 845-360-5530	http://www.excelurgentcareofgoshen.com/		{u'weekday_text': [u'Monday: 8:00 AM \u2013 8:00 PM', u'Tuesday: 8:00 AM \u2013 8:00 PM', u'Wednesday: 8:00 AM \u2013 8:00 PM', u'Thursday: 8:00 AM \u2013 8:00 PM', u'Friday: 8:00 AM \u2013 8:00 PM', u'Saturday: 9:00 AM \u2013 4:00 PM', u'Sunday: 9:00 AM \u2013 4:00 PM'], u'open_now': False, u'periods': [{u'close': {u'day': 0, u'time': u'1600'}, u'open': {u'day': 0, u'time': u'0900'}}, {u'close': {u'day': 1, u'time': u'2000'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'2000'}, u'open': {u'day': 2, u'time': u'0800'}}, {u'close': {u'day': 3, u'time': u'2000'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'2000'}, u'open': {u'day': 4, u'time': u'0800'}}, {u'close': {u'day': 5, u'time': u'2000'}, u'open': {u'day': 5, u'time': u'0800'}}, {u'close': {u'day': 6, u'time': u'1600'}, u'open': {u'day': 6, u'time': u'0900'}}]}		4.6	https://maps.google.com/?cid=2757359409677899166	-240	1 Hatfield Lane #2b, Goshen
ChIJh0jis3g-3YkREXeMuRXa8AM	Sonya Alyea, Fnp	Dyson Center for Cancer, 45 Reade Place, 3rd Floor, Poughkeepsie, NY 12601, USA	416.940.604	-739.349.423	(845) 483-6920	+1 845-483-6920	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=283966563366500113	-240	Dyson Center for Cancer, 45 Reade Place, 3rd Floor, Poughkeepsie
ChIJh0jis3g-3YkREF5DIudmTB0	Vassar Brothers Medical Center Emergency Department	45 Reade Pl, Poughkeepsie, NY 12601, USA	416.940.604	-739.349.423	(845) 454-8500	+1 845-454-8500	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=2111175468228238864	-240	45 Reade Place, Poughkeepsie
ChIJ3QCbS83exIkRrV3uNEwqnOU	Pardeep Bansal, MD	743 Jefferson Ave #104, Scranton, PA 18510, USA	4.141.291.249.999.990	-756.545.735	(570) 344-9457	+1 570-344-9457	http://www.commonwealthhealth.net/					https://maps.google.com/?cid=16545145637846277549	-240	743 Jefferson Avenue #104, Scranton
ChIJvVqHJ9Y93YkR-q2_L3VfnBw	O'dea, Dr. Daniel J	1 Columbia St, Poughkeepsie, NY 12601, USA	416.952.728	-739.358.597	(845) 473-1188	+1 845-473-1188						https://maps.google.com/?cid=2061627686345747962	-240	1 Columbia Street, Poughkeepsie
ChIJ_T3G7Euuw4kROmbfmRsu7jo	Overlook Medical Center	99 Beauvoir Ave, Summit, NJ 07901, USA	407.121.248	-743.536.189	(908) 522-2000	+1 908-522-2000	http://www.atlantichealth.org/overlook/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		3.3	https://maps.google.com/?cid=4246382194737505850	-240	99 Beauvoir Avenue, Summit
ChIJ-9Y3mtcow4kRksmgO3J6KhU	Fresenius Medical Care	68 Tetz Rd, Chester, NY 10918, USA	413.463.427	-742.979.277	(845) 469-7472	+1 845-469-7472	http://fmcna.com/				1.9	https://maps.google.com/?cid=1525166054863587730	-240	68 Tetz Road, Chester
ChIJizYkOXxAxIkRgQ_KDVx7_K8	St. Chris Specialty Pediatrics at St. Luke’s	153 Brodhead Rd, Bethlehem, PA 18017, USA	4.067.339.610.000.000	-75.383.904	(610) 954-4975	+1 610-954-4975	http://www.stchristophershospital.com/					https://maps.google.com/?cid=12681146286067027841	-240	153 Brodhead Road, Bethlehem
ChIJHT148nfg54kRBDg_E5f8ZSg	CP South	130 Division St, Derby, CT 06418, USA	41.334.955	-7.308.979.599.999.990	(203) 732-7470	+1 203-732-7470	http://www.griffinhealth.org/services/psychiatry/inpatient-hospitalization					https://maps.google.com/?cid=2911010459958065156	-240	130 Division Street, Derby
ChIJh0jis3g-3YkRyAwqf-so4YA	Alexa Kyle, Pa	45 Reade Pl, Poughkeepsie, NY 12601, USA	416.940.604	-739.349.423	(845) 483-6500	+1 845-483-6500	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=9286748898530561224	-240	45 Reade Place, Poughkeepsie
ChIJIyIxpKQP3YkRfHEc_MPb0lo	Ulster Radiation Oncology Center	111 Marys Ave, Kingston, NY 12401, USA	4.192.203	-74.000.209	(845) 339-7700	+1 845-339-7700	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=6544534843317580156	-240	111 Marys Avenue, Kingston
ChIJqyM24LC0xIkR9JxOmRDBpfI	Mountain Laurel Surgery Center	1860 Fair Ave, Honesdale, PA 18431, USA	41.590.438	-75.263.795	(570) 253-6688	+1 570-253-6688	http://www.gastrohonesdale.com/		{u'weekday_text': [u'Monday: 6:30 AM \u2013 3:00 PM', u'Tuesday: 6:30 AM \u2013 3:00 PM', u'Wednesday: 6:30 AM \u2013 3:00 PM', u'Thursday: 6:30 AM \u2013 3:00 PM', u'Friday: 6:30 AM \u2013 3:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': True, u'periods': [{u'close': {u'day': 1, u'time': u'1500'}, u'open': {u'day': 1, u'time': u'0630'}}, {u'close': {u'day': 2, u'time': u'1500'}, u'open': {u'day': 2, u'time': u'0630'}}, {u'close': {u'day': 3, u'time': u'1500'}, u'open': {u'day': 3, u'time': u'0630'}}, {u'close': {u'day': 4, u'time': u'1500'}, u'open': {u'day': 4, u'time': u'0630'}}, {u'close': {u'day': 5, u'time': u'1500'}, u'open': {u'day': 5, u'time': u'0630'}}]}		5	https://maps.google.com/?cid=17484593405371522292	-240	1860 Fair Avenue, Honesdale
ChIJmzdyqtcT3YkRi2QuynXeI3M	Lab Corporation	Marmora, NJ 08223, USA	418.363.862	-7.393.296.910.000.000	(609) 624-8970	+1 609-624-8970	https://www.labcorp.com/					https://maps.google.com/?cid=8296719536031163531	-240	Marmora
ChIJfVUGhTjMwokR2vXPVpj9Mro	Cornerstone Family Healthcare	127 Main St, Highland Falls, NY 10928, USA	4.136.185.870.000.000	-739.681.954	(845) 446-4076	+1 845-446-4076	http://www.cornerstonefamilyhealthcare.org/		{u'weekday_text': [u'Monday: 9:00 AM \u2013 6:00 PM', u'Tuesday: 9:00 AM \u2013 5:00 PM', u'Wednesday: 9:00 AM \u2013 5:00 PM', u'Thursday: 9:00 AM \u2013 7:00 PM', u'Friday: 9:00 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1800'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'1700'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 4, u'time': u'1900'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0900'}}]}		4.7	https://maps.google.com/?cid=13417065070623454682	-240	127 Main Street, Highland Falls
ChIJoQId8gg-3YkRMmX_Miad-p4	The Heart Center, a division of Hudson Valley Cardiovascular Practice, P.C.	115 Delafield St, Poughkeepsie, NY 12601, USA	4.171.613	-739.321.544	(845) 790-2020	+1 845-790-2020	http://www.healthquest.org/medical-practice/hqmp-home.aspx				5	https://maps.google.com/?cid=11455641389560194354	-240	115 Delafield Street, Poughkeepsie
ChIJ360XboTLxIkRKlJ1mW7RUQg	Farview State Hospital	Owego Turnpike, Waymart, PA 18472, USA	41.574.345	-75.426.743	(570) 488-6111	+1 570-488-6111						https://maps.google.com/?cid=599490498368197162	-240	Owego Turnpike, Waymart
ChIJFzvP5T9bw4kREf-bCGGKcW4	Middletown Community Health Center Inc.	221 Broad St, Milford, PA 18337, USA	4.132.244.779.999.990	-7.480.255.799.999.990	(570) 409-6212	+1 570-409-6212	http://www.mchccares.org/		{u'weekday_text': [u'Monday: 9:00 AM \u2013 5:00 PM', u'Tuesday: 9:00 AM \u2013 5:00 PM', u'Wednesday: 9:00 AM \u2013 7:00 PM', u'Thursday: 9:00 AM \u2013 5:00 PM', u'Friday: 9:00 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0900'}}, {u'close': {u'day': 2, u'time': u'1700'}, u'open': {u'day': 2, u'time': u'0900'}}, {u'close': {u'day': 3, u'time': u'1900'}, u'open': {u'day': 3, u'time': u'0900'}}, {u'close': {u'day': 4, u'time': u'1700'}, u'open': {u'day': 4, u'time': u'0900'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0900'}}]}			https://maps.google.com/?cid=7958294165901278993	-240	221 Broad Street, Milford
ChIJJ_kDwxxww4kRn_YFbMBzfak	Adult Medical Clinic Wound Healing Center	175 High St, Newton, NJ 07860, USA	410.577.923	-747.675.603								https://maps.google.com/?cid=12213045034781898399	-240	175 High Street, Newton
ChIJ-x0U0rlrxIkR_gvTqYtDVoM	Breast Care Center	3735 Nazareth Rd # 103, Easton, PA 18045, USA	407.109.196	-7.528.221.049.999.990	(610) 250-8639	+1 610-250-8639	http://breastcare-surgery.com/					https://maps.google.com/?cid=9463825934094371838	-240	3735 Nazareth Road # 103, Easton
ChIJq01m6HNAxIkRpha5sWtWKcE	Coordinated Health Bethlehem	2030 Highland Ave, Bethlehem, PA 18020, USA	406.711.668	-753.687.884	(610) 861-8080	+1 610-861-8080	http://www.coordinatedhealth.com/				2.8	https://maps.google.com/?cid=13918751143908415142	-240	2030 Highland Avenue, Bethlehem
ChIJNRIvKOvc3IkRyeyu3DXVdsw	The Heart Center, a division of Hudson Valley Cardiovascular Practice, P.C.	10 Healthy Way, Ellenville, NY 12428, USA	4.173.258.209.999.990	-743.792.428	(845) 647-2510	+1 845-647-2510	http://www.healthquest.org/medical-practice/hqmp-home.aspx					https://maps.google.com/?cid=14733197658301590729	-240	10 Healthy Way, Ellenville
ChIJ22LATMbexIkRh-PyGCnj3Os	MFHS	1, 640 Madison Ave, Scranton, PA 18510, USA	41.411.263	-756.534.432	(570) 961-5550	+1 570-961-5550	http://www.mfhs.org/		{u'weekday_text': [u'Monday: 8:30 AM \u2013 4:30 PM', u'Tuesday: 8:30 AM \u2013 4:30 PM', u'Wednesday: 8:00 AM \u2013 6:00 PM', u'Thursday: 8:30 AM \u2013 4:30 PM', u'Friday: 8:30 AM \u2013 4:30 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1630'}, u'open': {u'day': 1, u'time': u'0830'}}, {u'close': {u'day': 2, u'time': u'1630'}, u'open': {u'day': 2, u'time': u'0830'}}, {u'close': {u'day': 3, u'time': u'1800'}, u'open': {u'day': 3, u'time': u'0800'}}, {u'close': {u'day': 4, u'time': u'1630'}, u'open': {u'day': 4, u'time': u'0830'}}, {u'close': {u'day': 5, u'time': u'1630'}, u'open': {u'day': 5, u'time': u'0830'}}]}		4.5	https://maps.google.com/?cid=16995708859441144711	-240	1, 640 Madison Ave, Scranton
ChIJP-6hu8fexIkRlM9UpzLF6jE	Radiology Associates Of Scranton Llc -	1800 Mulberry St, Scranton, PA 18510, USA	414.001.056	-756.462.816	(570) 969-4069	+1 570-969-4069						https://maps.google.com/?cid=3596904073755152276	-240	1800 Mulberry Street, Scranton
ChIJj5ptnjSxxokRwyIRhIJ4a4E	Fox Chase Cancer Center	333 Cottman Ave, Philadelphia, PA 19111, USA	400.710.506	-750.912.347	(888) 369-2427	+1 888-369-2427	https://www.foxchase.org/		{u'weekday_text': [u'Monday: Open 24 hours', u'Tuesday: Open 24 hours', u'Wednesday: Open 24 hours', u'Thursday: Open 24 hours', u'Friday: Open 24 hours', u'Saturday: Open 24 hours', u'Sunday: Open 24 hours'], u'open_now': True, u'periods': [{u'open': {u'day': 0, u'time': u'0000'}}]}		4.5	https://maps.google.com/?cid=9325679955357541059	-240	333 Cottman Avenue, Philadelphia
ChIJ82fzHA_xwokR_4MBdzyFShI	EHMC - Englewood Hospital and Medical Center	350 Engle St, Englewood, NJ 07631, USA	40.903.997	-7.396.846.900.000.000	(201) 894-3000	+1 201-894-3000	http://www.englewoodhealth.org/				3.5	https://maps.google.com/?cid=1318012335700411391	-240	350 Engle Street, Englewood
ChIJkXP4xCUtw4kRyPutgRDfKIw	Unlimited Care Nursing Inc	643 NY-211, Middletown, NY 10941, USA	41.465.411	-74.365.527	(845) 342-2220	+1 845-342-2220	http://www.unlimitedcareinc.com/					https://maps.google.com/?cid=10099567426366471112	-240	643 New York 211, Middletown
ChIJX1o7M58uw4kRJGdc8fZmF50	Planned Parenthood - Goshen Health Center	7 Coates Dr, Goshen, NY 10924, USA	413.905.859	-7.433.571.479.999.990	(845) 562-7800	+1 845-562-7800	https://www.plannedparenthood.org/health-center/new-york/goshen/10924/goshen-health-center-2624-91160?utm_campaign=goshen-health-center&utm_medium=organic&utm_source=local-listing		{u'weekday_text': [u'Monday: 8:00 AM \u2013 5:00 PM', u'Tuesday: 12:00 \u2013 7:30 PM', u'Wednesday: Closed', u'Thursday: 12:00 \u2013 7:30 PM', u'Friday: 8:30 AM \u2013 5:00 PM', u'Saturday: Closed', u'Sunday: Closed'], u'open_now': False, u'periods': [{u'close': {u'day': 1, u'time': u'1700'}, u'open': {u'day': 1, u'time': u'0800'}}, {u'close': {u'day': 2, u'time': u'1930'}, u'open': {u'day': 2, u'time': u'1200'}}, {u'close': {u'day': 4, u'time': u'1930'}, u'open': {u'day': 4, u'time': u'1200'}}, {u'close': {u'day': 5, u'time': u'1700'}, u'open': {u'day': 5, u'time': u'0830'}}]}		3.7	https://maps.google.com/?cid=11319629399216383780	-240	7 Coates Drive, Goshen
